Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS,INFY.NS,RELIANCE.NS,TCS.NS
Date,,,,,,,,,,,,,,,
2021-02-25,1145.7010498046875,972.3153076171875,2802.436279296875,1168.353444302016,975.7840397521635,2834.808289836681,1143.4087948852966,939.9629623775807,2777.3150271525437,1158.1957593863624,941.3232777095965,2782.50771500827,8788221,34855693,4224073
2021-02-26,1126.599365234375,945.7669677734375,2707.939697265625,1145.476398465199,967.57699044691,2780.9642013009875,1118.9136720984854,938.9201148180857,2694.560410653584,1140.7121509483654,959.9140321981981,2769.4093109495166,15132388,37481215,5553153
2021-03-01,1138.91455078125,952.9765014648438,2735.91455078125,1154.6454147423171,957.6468737146039,2774.087537965905,1131.7232986847623,935.2019693603648,2714.956948776714,1135.588640578544,956.8306484903325,2737.5986968257125,5756286,17680764,3265871
2021-03-02,1172.62353515625,954.92626953125,2812.774658203125,1177.5675209311519,965.8086131763628,2830.2237146957004,1149.8811566997827,947.2633111177078,2758.181656503446,1152.622865430511,962.1812052733643,2769.4089902476935,10461434,17150760,3306469
2021-03-03,1207.7257080078125,998.5009765625,2862.128662109375,1210.8268911198813,1006.572077071357,2866.7130661798165,1175.7695423792168,955.4703590572257,2803.9334556402887,1185.8372499205202,961.750393670414,2839.5803380730235,9056399,31924461,3509857
2021-03-04,1195.8602294921875,986.5984497070312,2853.333740234375,1225.973596969301,992.9918242849485,2883.03939905423,1191.8601394953553,978.3686732860034,2821.8505113101264,1200.0401666252685,988.4801874020635,2828.3529641707996,12041941,21435754,3916760
2021-03-05,1183.590087890625,987.890625,2814.36572265625,1204.534652227999,1002.9672532884404,2865.964596426504,1173.1179154517301,976.260120871694,2803.653018551886,1194.1972279738034,977.5977682721734,2821.897439589088,6486176,25511666,3203686
2021-03-08,1200.7142333984375,993.5133056640625,2813.336181640625,1210.0178927668533,1012.0132716669716,2837.708900206528,1184.0394756532264,983.039044773577,2803.0912842132407,1190.8712521316672,983.2657240329895,2821.803509074477,5119392,19506841,2003125
2021-03-09,1209.5234375,993.4905395507812,2854.50341796875,1213.9279906649963,1003.8061245628406,2869.4263733974562,1185.4327043370138,973.3355758572837,2799.4428267772137,1195.0959472349268,997.5487577867862,2813.336518347082,6518173,15154484,1942397
2021-03-10,1229.838623046875,989.3643798828125,2873.21533203125,1235.0972027282578,1004.3956738411691,2894.0326824127824,1218.0179837676778,984.0592455295382,2862.97043449392,1219.7259276096895,1000.7228700679609,2877.004603290459,7925984,11519358,3053778
2021-03-12,1235.8614501953125,969.254638671875,2861.05224609375,1251.0080011886434,1000.4506792735099,2916.300133576967,1231.5467652849002,963.042608072978,2845.521237102741,1234.1984952903686,995.2815530770632,2877.004462864669,9462061,16864952,2938317
2021-03-15,1234.73779296875,956.2412109375,2868.724365234375,1240.400947106705,974.3784296324053,2899.4592864053125,1221.1643284519723,943.3637304935054,2845.193833481302,1231.5017519169687,970.3656071763525,2845.193833481302,6658635,16698099,3097083
2021-03-16,1244.0865478515625,952.4777221679688,2909.79736328125,1263.862490086197,963.9948870594851,2938.754481301759,1240.9403752233252,950.165234013291,2862.9699817839482,1245.9293499971616,958.553685547253,2862.9699817839482,9352771,13873801,4894756
2021-03-17,1246.783203125,931.9599609375,2912.5107421875,1258.4689865717376,953.5659717866566,2951.8532375190807,1242.2886710301009,922.7779520359184,2886.641184738852,1251.502461824644,951.321487384943,2905.0726790797926,7626744,19210236,3838390
2021-03-18,1201.9278564453125,910.98876953125,2840.9833984375,1252.8509314993908,945.3135252330827,2943.853803818139,1180.7136850399638,907.3159659802869,2794.7174704503955,1252.8509314993908,939.9176595322679,2924.6737742880982,10961755,20647480,3656306
2021-03-19,1208.5347900390625,944.0438232421875,2853.801513671875,1218.198034834152,950.3238575711216,2899.4593903495856,1184.7587572025982,899.0634664039354,2811.511929009521,1195.5456351133957,902.7816055754887,2834.9022112808148,12767112,41787429,5776626
2021-03-22,1232.220947265625,935.1566162109375,2928.1357421875,1236.895216692607,940.4164143959771,2937.3047783877873,1201.0288290881942,921.9164490477823,2824.282890423024,1213.6135187929153,939.0561589834671,2852.3980549857497,4862758,18572478,2821646
2021-03-23,1232.89501953125,946.5377197265625,2940.251708984375,1243.4121796894872,956.6038970524451,2964.9517521241696,1222.153023060968,932.2546489163942,2921.7733886611018,1233.703947443594,934.9525516306611,2937.8190286115155,7165335,17421165,3305973
2021-03-24,1216.89453125,928.309814453125,2920.136474609375,1231.9062241424815,943.0236364808284,2949.3275010335,1210.1527332929363,925.1811610696235,2910.826959581857,1220.5800255205713,943.0236364808284,2910.873785830278,6134303,16822814,2207104
2021-03-25,1198.9615478515625,902.9857177734375,2867.50830078125,1215.7710557095647,931.3478510950881,2929.2586447854446,1193.3882616473993,900.0610755416413,2853.614382012018,1210.6023432730915,931.3478510950881,2911.8093574954632,8749994,22001648,3179786
2021-03-26,1201.11865234375,904.4367065429688,2869.33251953125,1219.5462329999625,913.0745657281892,2917.2357680498512,1197.343289467073,894.9373462222738,2847.1117531774385,1208.7593565182772,912.3037362979102,2891.646709954127,4922071,20180202,3697370
2021-03-30,1245.255126953125,920.1480712890625,2955.1748046875,1258.4690076414445,929.035337372419,2983.149488229921,1201.0738537746122,903.0310289019577,2863.812233854806,1210.7370979404304,910.4899757979094,2884.4893327657805,10546381,20441701,4694008
2021-03-31,1229.7489013671875,908.26806640625,2973.232177734375,1247.6820395275622,929.4886608125947,2998.6339307403837,1225.479096116643,906.4089968537622,2930.334312349105,1242.2886013163481,915.0242469485529,2951.853370198412,8220987,16250796,3530069
2021-04-01,1245.1650390625,916.77001953125,2961.20947265625,1250.9180616804947,920.4654911265429,3007.9900330457644,1232.4006127133255,908.2908359953475,2942.4972485004446,1240.4907699083803,915.0243493680184,2985.6290165478586,5675155,11723312,4285076
2021-04-05,1267.3680419921875,903.5072021484375,3030.351318359375,1280.9415054726444,918.1983571528486,3052.899641835614,1246.7830653267072,889.6775482799965,2948.1111772675517,1250.378690605227,918.1756892265367,2966.823403083277,9479572,14875099,5317862
2021-04-06,1268.402099609375,899.7437133789062,3054.489990234375,1281.8407083045183,909.107066008566,3064.126831755796,1264.2670417987456,892.8061886370579,3022.0243256706017,1279.1439887218298,908.6763154469585,3064.126831755796,5793571,14009194,2291562
2021-04-07,1285.615966796875,908.1547241210938,3060.758544921875,1289.8857724539662,928.128402781999,3066.51269114872,1264.4017964254963,903.8244911311536,3026.51531030217,1267.682826929009,906.862472591503,3049.1570568165416,5879234,24266353,2491268
2021-04-08,1294.2904052734375,909.288330078125,3103.749755859375,1304.9424245557673,916.8379481306634,3120.2632013739317,1277.3460409617396,903.6884533297169,3055.7528579322134,1285.4361988566416,911.850225266319,3059.448476309672,5654434,15369188,2578118
2021-04-09,1295.369140625,898.723388671875,3108.334716796875,1307.9088412939445,909.7417386895142,3138.3679316234206,1285.4811700035339,897.7938238938312,3095.0022554485854,1307.9088412939445,906.159667024016,3138.040376292187,6052712,14037885,2911129
2021-04-12,1281.6158447265625,866.5751953125,3037.508544921875,1328.1792417707388,889.3601188333347,3123.1637947782024,1271.952600587821,861.632807894605,3006.3058204662934,1324.9880800469598,888.271878488836,3108.3342660955677,20384532,20901482,3791828
2021-04-13,1255.9072265625,875.9385986328125,2904.184326171875,1290.155541943163,879.9288134604777,3007.054743798444,1235.9964258295413,869.6132274999836,2875.18037562497,1288.1330023372602,872.4018023162757,3007.054743798444,14855206,19411189,8654596
2021-04-15,1223.186767578125,881.6064453125,3011.68603515625,1228.2656102015126,889.1787320455074,3028.807768123324,1186.5563352585891,867.4140446856474,2888.6531456641756,1197.6129268199538,873.4446725605377,2956.8125221997516,25342491,19723716,6062760
2021-04-16,1216.89453125,876.0745239257812,2989.418212890625,1232.2658086461483,884.1456245317884,3037.9297478768403,1210.4673285849758,873.5126286216039,2977.676474365771,1227.0072281855955,878.1149969863354,3021.088745270809,10879878,15656948,3224657
2021-04-19,1224.804931640625,862.2901000976562,2958.2158203125,1240.2210882697675,868.9555486559381,2983.664401698344,1197.6578931338543,856.9849667449171,2933.235044571325,1204.5345488850126,863.3330044240357,2964.9521759115873,12508028,18478808,2679106
2021-04-20,1214.7369384765625,862.0408935546875,2942.07568359375,1239.5917182244787,870.1346024372397,3017.6730998215517,1206.69177143438,857.189177823117,2925.0476086851245,1239.5917182244787,866.28045535031,3017.3455445957347,8560766,17203668,3141893
2021-04-22,1214.5123291015625,864.4213256835938,2917.984619140625,1226.827411747475,868.0714611843059,2945.3044238941243,1209.1638802921689,850.9544197704057,2905.3070401198315,1218.512528136203,858.0052836359382,2945.3044238941243,6622446,14490954,1988980
2021-04-23,1198.9615478515625,863.491943359375,2909.282958984375,1212.0855609616913,870.0893297378433,2918.1712651784096,1196.4445657297083,859.4110567489932,2892.0209784285203,1207.2314438580001,864.240104905144,2905.0727086819375,7316262,11828857,1615309
2021-04-26,1207.7257080078125,878.6817626953125,2901.143310546875,1214.692232437047,889.6321696188024,2949.9821704438205,1187.4553252927717,866.7338471259807,2889.2142675170116,1197.5680220448864,870.5880540621903,2902.3128245694106,7088606,20846778,2490260
2021-04-27,1212.17529296875,901.7161254882812,2930.333984375,1216.2203718106923,905.5929405224553,2934.1700812783733,1204.6694463968806,878.8631979839778,2903.2012622974535,1209.9280269454487,879.6566953316482,2906.0080956158204,3636115,19992524,1471417
2021-04-28,1218.9171142578125,905.6382446289062,2922.943115234375,1222.063286750366,910.4899602170952,2948.110965782803,1208.6695590503955,897.861946907099,2911.6221280596897,1220.7149271107003,905.8876517747103,2947.1285283138077,4879234,17122437,1639037
2021-04-29,1219.2315673828125,917.7675170898438,2914.662841796875,1230.6027542972556,927.0401972486708,2954.052165374338,1214.7820249827055,910.1725631547909,2905.5406324372666,1229.703847975636,917.2460348994038,2943.0587335819896,5412357,17412606,1621395
2021-04-30,1217.433837890625,904.3685913085938,2840.1884765625,1235.0075015704847,923.1859662205167,2930.381546907163,1209.8381228460603,901.2172701969537,2825.5462504409275,1210.1977073452229,910.7166293469361,2899.45954639617,8354677,19828769,3072305
2021-05-03,1215.366455078125,888.2945556640625,2841.451171875,1223.4116235527033,897.340497401844,2858.2921732229584,1202.7367761304313,881.0623478526642,2810.576002737076,1205.2537579694051,891.4458771331132,2830.130185156148,4560337,23640186,1545831
2021-05-04,1195.0062255859375,869.0462646484375,2853.380126953125,1217.9732189499612,892.2619961748394,2891.038476034152,1190.241977632572,866.507097421783,2839.5798623830588,1217.1193017365222,884.1908961551087,2865.5898982399317,4887060,21849830,1990777
2021-05-05,1205.8828125,870.6333618164062,2896.37158203125,1208.0402095857237,878.9764773257763,2899.8332978299873,1193.567839969062,865.1694924935965,2855.8595708853145,1205.5232280307505,872.1070167804479,2872.3264195775596,3939788,12393609,1939289
2021-05-06,1223.95068359375,875.5758056640625,2911.108154296875,1226.7372709215733,877.3895395810054,2932.206237844265,1202.1971970258573,864.51205875474,2876.069551733654,1209.0288623317422,871.4269155650811,2905.541311941725,4810090,14624666,1791671
2021-05-07,1215.8157958984375,875.9158325195312,2931.176513671875,1234.2433755931872,886.7528395578353,2956.3914206274953,1212.1751813839057,873.3086014127246,2911.435252541684,1227.2768515622454,878.6364032493998,2931.270166168992,4991435,12288548,1912540
2021-05-10,1204.130126953125,873.3992919921875,2942.964599609375,1216.1305055960722,882.7399763357812,2960.4604808089466,1200.0850481029324,871.0188000480982,2923.78457281173,1213.3887971501383,879.2032403073009,2943.385578903726,7195348,13941237,2137153
2021-05-11,1196.1298828125,876.5506591796875,2921.5400390625,1205.4335425709485,878.9991548596583,2926.6859013927115,1191.140908151554,866.0536709526697,2892.1148799104303,1201.7480480929387,868.320883202796,2923.7854148928436,6420988,13478264,2415625
2021-05-12,1192.8487548828125,867.4820556640625,2888.793212890625,1195.5454739970917,876.4373258456701,2919.1069241966948,1181.6124252399827,864.6934809341622,2872.8878225985277,1195.5454739970917,875.1677420602306,2919.1069241966948,5241898,13177961,1978558
2021-05-14,1183.3204345703125,878.432373046875,2855.017578125,1192.713962778006,880.5634577549068,2898.9913045454077,1178.7360337690927,864.2399737584975,2844.2580493200066,1192.713962778006,874.2380874670803,2898.9913045454077,4824609,13291616,2043935
2021-05-17,1195.0062255859375,888.8839721679688,2872.09228515625,1199.9950904161867,890.2895633789483,2877.1913201640587,1186.8261990490278,875.3036666921718,2840.51540931163,1186.8261990490278,878.4323799585411,2858.2920208982305,5017129,11873078,2890462
2021-05-18,1204.5345458984375,901.398681640625,2889.915771484375,1208.6694932891473,908.0414631541172,2922.849238344969,1195.096028934308,894.3931533556103,2879.8111253603756,1202.7367331433652,898.2473602910601,2900.3945707008334,5620150,12064918,2098538
2021-05-19,1201.8377685546875,905.52490234375,2883.553466796875,1220.2203591930258,914.3214965481937,2917.2354670579675,1198.4668698021967,894.1664727852633,2869.6129525015294,1206.332300224675,897.7938805270868,2885.424689033602,4435878,16317002,1986041
2021-05-20,1203.9052734375,900.242431640625,2862.97021484375,1212.7144895002898,911.8049324349585,2889.9158625499485,1200.0399323850988,898.2473543943751,2855.5789778795897,1212.0852989707244,905.9103124284246,2869.613145599412,4490092,11422532,2329027
2021-05-21,1217.56884765625,908.018798828125,2882.15087890625,1220.265567141646,911.2154560407943,2889.355040905132,1210.242737774965,900.5145161905418,2858.3864410344204,1211.2765021903263,903.2350870037179,2863.90645685182,4969733,10785605,1685566
2021-05-24,1211.7708740234375,900.3556518554688,2883.086181640625,1225.2094814504385,911.3060572526069,2905.0730468908455,1209.1190341794893,898.7006536727881,2874.1978744118123,1219.501447485017,910.4898321542495,2883.086181640625,4225371,8551760,1652260
2021-05-25,1223.95068359375,890.153564453125,2927.744873046875,1229.7037053307236,905.5022080454436,2941.1425494890455,1217.5234821937663,888.7252453359569,2897.7529733880406,1220.7146431572532,905.2301329831129,2907.060740995805,4099340,14780102,1841613
2021-05-26,1255.996826171875,893.2822265625,2969.583251953125,1258.4688184939166,897.5671839561246,2975.6944728293943,1224.3553683416512,891.1284738713696,2918.1550237173633,1229.6139482444034,895.5267109206686,2933.386020609071,6850024,7480204,1923753
2021-05-27,1260.4913330078125,896.0255737304688,2989.797607421875,1273.0760209465604,903.6885320706949,3025.289701660924,1251.0078278477763,889.7455387788042,2972.6862330605964,1262.2441563645154,893.3956745411289,2972.8271694343985,15365391,26819294,5959785
2021-05-28,1263.0084228515625,949.8478393554688,2955.574462890625,1271.053590867902,954.472815743996,3006.7205874472456,1254.963145105443,902.3282518740783,2948.0997862426198,1267.2332388444306,902.3282518740783,2998.7289911391463,4261312,56469931,1763701
2021-05-31,1266.370361328125,979.5475463867188,2970.194580078125,1273.4120619920125,993.7852821100847,2980.724868428267,1256.6028410524104,945.4268620793822,2941.4720227097837,1273.4120619920125,953.1124880356037,2961.5919524125343,4429904,59124142,1652799
2021-06-01,1260.4189453125,983.4470825195312,2964.412353515625,1272.9577599040897,998.4556475299046,2980.348492001319,1252.650425959917,973.2901730558312,2944.6684082495835,1272.049153365971,982.1321030027278,2979.079376099906,4791325,28013832,1377441
2021-06-02,1252.650390625,998.1155395507812,2942.270751953125,1264.734790692768,1001.8563467317178,2970.4763867885827,1240.2478895467564,978.0511883191928,2928.685083748322,1254.5584421184496,978.0511883191928,2962.390909191911,9272276,24630162,2240078
2021-06-03,1262.6448974609375,1001.9243774414062,2953.3642578125,1271.1403450610958,1020.220331233519,2965.868798627827,1251.1964790806157,995.7804103170117,2935.876676878225,1261.2365131848514,1007.0707759680465,2965.868798627827,5115645,23974257,1281706
2021-06-04,1259.010498046875,993.2412109375,2955.715576171875,1269.2323201906133,1005.007723278059,2968.0321289168296,1251.741646744661,990.4072405064371,2938.0870538487825,1266.5518647246008,1004.2595618006808,2940.907617420477,4194328,14468646,1836060
2021-06-07,1262.6448974609375,1009.9727172851562,2992.805908203125,1264.7801003038207,1016.5928305525485,2999.6222700928283,1251.42363067909,990.747259262441,2946.172728721917,1263.8714939099243,998.4556127916534,2956.890778360851,5154576,16336573,2559821
2021-06-08,1283.8155517578125,1004.1688842773438,3008.741943359375,1291.8113335846244,1009.8594330639162,3037.7468292577237,1268.005886872339,996.7099374722953,2996.5665570667707,1268.4147154451457,1009.6100858849402,3006.7206313730117,7360630,9674735,2574057
2021-06-09,1285.9508056640625,986.2129516601562,3008.836181640625,1294.764244224107,1007.0707400246994,3027.4048917687096,1276.2286497029654,978.4819302316137,2995.6264963760736,1284.2244311556549,1006.1639031267835,3010.4815103861515,5394317,11409161,1710925
2021-06-10,1294.1282958984375,989.8403930664062,3024.39697265625,1298.3987021277069,1011.151659285564,3031.1662807254365,1289.3126370323416,987.3691696343178,3002.0204511030765,1293.8556695800241,994.5560407600096,3018.0036479927576,3496575,14155653,1874324
2021-06-11,1314.6627197265625,1007.0098876953125,3077.98681640625,1318.9331257573465,1013.766875641892,3111.081380530274,1298.8074703237628,991.9717457006176,3018.9429776013026,1299.3980867102862,993.24581569042,3019.4601267906532,6140828,13762778,3452954
2021-06-14,1328.200927734375,1021.4564819335938,3080.384521484375,1342.0117011463653,1027.530880407754,3110.7994603863876,1320.6139752899592,998.7741020157218,3074.743394444219,1336.5600625499685,1007.851639479133,3082.875927445225,7132294,20332436,1847360
2021-06-15,1339.195068359375,1023.7769775390625,3067.597900390625,1341.1031197209186,1035.106763332947,3100.7395220253716,1329.2912358751382,1019.36334735504,3057.0678424029397,1330.1998423248137,1028.7821487449673,3100.7395220253716,5403104,15174215,1304985
2021-06-16,1345.28271484375,1006.3045654296875,3078.50390625,1353.3238599057977,1022.434740881434,3097.6365895828876,1333.3799922912506,1003.6882448935254,3058.430805612218,1338.1047015610766,1021.456501659872,3066.9866061059024,7661710,10797349,1635552
2021-06-17,1358.6392822265625,1008.1473999023438,3119.308349609375,1365.3175175160532,1016.9519142263862,3136.5138337802227,1340.2853652102433,991.8807422543711,3065.0124993524414,1340.2853652102433,1001.0264608448158,3070.183532710245,7677951,15745975,2273413
2021-06-18,1365.907958984375,1012.697509765625,3100.08154296875,1377.2655382651144,1016.9519117351164,3157.1509013833447,1351.4610959565025,993.9055193524756,3079.1153073348582,1371.086970770848,1012.6292689125116,3150.475475619396,13533974,29369026,3380431
2021-06-21,1363.182373046875,1017.9755859375,3077.328857421875,1368.1797087848922,1022.6394327555987,3089.4571885318132,1348.5537197008484,1001.0947014517697,3057.2087002728226,1356.5495012472277,1002.6189877915085,3069.713244235049,5454052,12186448,1130569
2021-06-22,1373.6766357421875,1012.7430419921875,3103.74755859375,1382.3992354571405,1028.782290874014,3128.051502213256,1364.817722877308,1009.8309507322007,3088.516563912196,1371.723109696901,1025.5971158370016,3106.38013003528,6427862,12871913,1708688
2021-06-23,1365.7718505859375,1003.4607543945312,3066.328125,1385.6248799619614,1024.0499936427696,3129.8849064137557,1361.6831214319513,1001.7999261642769,3061.627186420226,1385.6248799619614,1023.7770302436452,3129.8849064137557,5529809,16653951,1467104
2021-06-24,1416.69921875,979.868408203125,3171.81787109375,1425.3764552414843,1007.6696350296437,3180.6555452037182,1373.0861064940057,973.7257686881059,3082.4059133758174,1378.3560685904904,1004.143316081599,3087.5769466299175,10785137,91461975,4155204
2021-06-25,1430.3282470703125,957.5499877929688,3178.5869140625,1433.780995988941,979.868355835384,3196.309316112727,1401.9797698421646,946.9254774381874,3149.629084334741,1428.3293572209222,979.868355835384,3173.3688259405476,9780240,55355022,2722861
2021-06-28,1428.1475830078125,949.1550903320312,3137.171630859375,1435.734424260376,967.5830690553377,3188.6469127323203,1417.9711247857465,946.8800342020979,3133.645926621502,1429.1470278644247,965.535542609245,3188.6469127323203,5019178,20277042,1355238
2021-06-29,1420.197265625,949.97412109375,3141.026611328125,1429.8284711990805,959.6203929887992,3164.9543457523487,1416.6990422841063,948.2906059997632,3127.534824119516,1418.3345781555338,950.7476377872767,3142.1077355200428,5913567,27144063,1497322
2021-06-30,1436.3250732421875,960.37109375,3145.6328125,1445.5928143615472,965.8312041148121,3179.7146146230293,1428.374767066409,951.4528452867432,3138.8164520753944,1428.374767066409,953.8188890996875,3145.8678594111934,6058722,19762858,1693146
2021-07-01,1417.78955078125,954.5924682617188,3141.63720703125,1432.7360827714067,966.0587361622839,3160.9110549271472,1416.562954235745,953.2501575281797,3133.0345813709696,1432.7360827714067,963.7154392931002,3157.150304118192,4814317,12534407,990310
2021-07-02,1424.513427734375,968.7433471679688,3126.54736328125,1426.0125398468406,970.4951632609226,3139.945038958509,1401.6164755750622,952.317400936898,3098.1066833347877,1416.4721708422655,954.1602048328318,3131.7654512947356,5166064,14086620,1682274
2021-07-05,1434.644287109375,978.3668823242188,3122.364013671875,1440.141401176582,979.8911687487861,3172.193972336316,1418.3803183760929,969.8581385815543,3104.5004435846226,1425.7400093475933,972.1104477919255,3142.1079595577858,4058338,11702287,1972858
2021-07-06,1419.425048828125,966.8095092773438,3067.175048828125,1441.7313830655917,977.7752841489311,3128.9453482878534,1414.7911777992203,964.7164890232146,3061.345929723903,1429.8740237172092,975.9780344174737,3114.842529710835,4089574,10070124,2159420
2021-07-07,1421.6055908203125,960.09814453125,3079.068115234375,1427.0118655990887,968.1518891821571,3086.35457098144,1403.478937001397,954.6152867923088,3047.7129885488653,1422.9231366852998,968.1518891821571,3079.1151705339007,4797120,10454892,2640710
2021-07-08,1418.1075439453125,952.1581420898438,3063.602294921875,1431.9637925726813,963.2377120648708,3100.7397172479186,1407.4314179537332,946.880007204719,3038.593204780757,1424.6949408337337,963.2377120648708,3100.7397172479186,3326813,11185460,2485811
2021-07-09,1420.06103515625,942.4208984375,3016.262939453125,1426.4212802716218,951.7486525291566,3085.695889725432,1409.2485962773437,940.1003484340649,3009.5406895219708,1413.7916285026092,950.0650773140198,3055.609884706781,3436594,9037675,6365067
2021-07-12,1406.38671875,948.29052734375,3002.11376953125,1433.7812302173495,956.207729408689,3042.4477345178943,1393.575387735019,943.9223909587707,2997.6478774611137,1427.0121553401189,946.3111816946794,3041.5075467136553,4588982,8585292,1892226
2021-07-13,1403.75146484375,955.3887329101562,2996.895263671875,1414.155075053969,956.9130192420056,3021.7631817208753,1395.8921079263403,950.0877909959721,2985.095862465395,1414.155075053969,955.525214607773,3021.7631817208753,4456160,6717133,1809339
2021-07-14,1432.781494140625,949.1550903320312,3022.28076171875,1438.1422942323034,958.6420731903104,3029.285114975191,1397.5275204758414,946.9937689554591,2994.498166106761,1411.9743848199,955.6844881859736,2996.3785417212707,5657716,8532544,2044279
2021-07-15,1436.3250732421875,947.4943237304688,3017.9462890625,1450.9081397362936,953.2502049164673,3045.177151600321,1413.7915896584334,945.7425076403309,3009.5132906272393,1415.5179640393762,953.2502049164673,3041.1726332893736,10021355,9448356,2232968
2021-07-16,1413.2919921875,961.1674194335938,3010.267333984375,1430.7373042286579,962.2367066615387,3033.8704836493057,1407.9766661341807,949.8831264283724,3007.6290169091144,1429.9195361634047,949.951367281346,3027.4160499150958,6265593,8828185,1256526
2021-07-19,1400.7987060546875,955.0475463867188,3000.656494140625,1410.975166197563,966.4455743808566,3014.9784908736133,1397.0280775163915,951.9989734743655,2992.5531411006427,1403.5245257675115,955.5252925444601,2996.3220997166386,5669162,8354449,1597058
2021-07-20,1408.3856201171875,952.7041015625,3020.6318359375,1415.3363714586578,959.1653183707836,3029.300394480006,1397.436866879141,948.2450375383125,2973.8495005312457,1397.7094932083255,955.2976750301373,3000.656401894602,5069939,6741464,1811945
2021-07-22,1444.865966796875,964.9439697265625,3030.572265625,1447.2737961294304,966.4000152300578,3038.6753877235187,1418.6981669626841,954.683470529445,3005.744161491768,1418.6981669626841,964.1704530749702,3005.744161491768,7854575,7972397,2859334
2021-07-23,1445.0931396484375,958.1188354492188,3027.27490234375,1452.407466217964,971.2004383163171,3054.3171356382595,1440.1867533607237,956.4580071605648,3021.432832191503,1443.3668760581043,971.2004383163171,3043.4342211307526,4179719,9937030,1776193
2021-07-26,1457.31396484375,944.9917602539062,3012.858154296875,1464.3556651091174,965.0805075916205,3038.015904567897,1448.4095769168314,942.3754396207585,3006.5451952459375,1448.4095769168314,959.1653976108203,3015.166595213544,4586710,12389668,1259611
2021-07-27,1456.0872802734375,935.0496826171875,2999.102294921875,1462.2203736823035,948.1085383406385,3024.5899289603276,1451.8622381867779,929.1345728588083,2978.5614201130306,1458.3133216636998,944.9689777697635,3015.167530427741,5892859,10824523,1121367
2021-07-28,1458.8582763671875,927.0187377929688,3013.094482421875,1460.6754889961735,936.414732655119,3019.3602850845336,1440.5953116286496,917.4179602018662,2951.471861397191,1458.403973209941,936.414732655119,3003.8604863618934,4686788,12897848,1660654
2021-07-29,1469.2166748046875,934.25341796875,3011.209716796875,1471.9424942384626,943.8769425785124,3039.1470322344658,1453.8612031449802,929.7715466212894,3006.027398382287,1453.8612031449802,934.5946824013536,3015.402637506334,4660873,13765738,1731997
2021-07-30,1463.310791015625,926.0859985351562,2984.49658203125,1475.0318372307524,940.9421040230186,3037.309154204122,1459.3583748619108,924.1748936428288,2979.6912984053442,1462.8564877585573,936.4147387774315,3033.06907627829,6234257,11350608,2999943
2021-08-02,1482.436767578125,943.012451171875,3033.446044921875,1485.3442635970484,946.1520117827725,3038.628362668398,1471.2153901757245,928.7478263645152,2984.0727824069504,1478.7113927294333,934.7312372274596,2996.32189708055,5553389,10925104,2608669
2021-08-03,1503.9254150390625,949.9513549804688,3095.162841796875,1507.0601739719627,951.430147484226,3099.968355883894,1486.116750051508,939.2358562430207,3033.0221847437138,1496.4748862007,950.9751482931742,3042.4917389510924,5513668,11817299,3804735
2021-08-04,1498.5194091796875,957.2315673828125,3084.844970703125,1526.3682231716862,961.8954143261994,3114.289955132397,1489.2516663852416,949.6100753022611,3072.8314170559815,1516.5552276955402,952.9771655453944,3109.390355731154,6740391,13169800,2929598
2021-08-05,1502.4263916015625,971.1094360351562,3094.267822265625,1513.7384986817397,980.4598768953389,3123.5244091190143,1496.520449079695,957.4590392491626,3074.0568279791205,1498.7464907416143,962.0318984025091,3085.834823488619,5420536,21252078,2534521
2021-08-06,1499.38232421875,950.5429077148438,3118.624755859375,1508.8773281999343,976.8880893431025,3132.0045125224046,1493.7490085762868,945.8562535112904,3076.4123746647565,1505.5608924640553,969.1528622918455,3083.52632983908,3754855,16620987,2292362
2021-08-09,1511.28515625,945.1282348632812,3130.779541015625,1515.055784295382,950.8841763192498,3144.2536135965174,1495.929685025653,940.282351981684,3118.8131438431146,1509.1953170444733,946.8800509816786,3131.9101825524267,5018477,7494143,1510489
2021-08-10,1523.960205078125,950.0878295898438,3141.33251953125,1526.4588728759875,961.4404233933778,3156.408353174955,1509.2408245980855,943.581178728171,3124.0897188324343,1515.5555952125876,947.3350273362742,3124.0897188324343,6846517,11919198,2040777
2021-08-11,1524.2325439453125,963.39697265625,3151.0380859375,1530.0930102186721,964.6254885296094,3165.925519806294,1515.5553094089935,947.9720727670094,3134.9259244404566,1521.733876618649,954.1374592617027,3156.503122425918,4899639,9184963,1929707
2021-08-12,1535.1815185546875,960.3029174804688,3158.152099609375,1541.450925580674,967.4466034758628,3173.463495631946,1521.0072793528136,957.8003316249841,3133.8894259120702,1525.6866250055218,966.8550623942889,3133.8894259120702,5659579,8137612,1310205
2021-08-13,1555.716064453125,976.2965087890625,3263.352294921875,1565.0747561267221,978.2303606065249,3278.9935631293934,1536.726276607716,959.5975996548036,3163.56922074912,1541.9052894903034,963.3969420853272,3166.6314992204334,5612790,12780901,4363584
