Date,Ticker,Metric,Value
2023-11-15,TCS,MA90,3341.2788547092014
2023-11-16,TCS,MA90,3343.3526801215276
2023-11-17,TCS,MA90,3345.407972547743
2023-11-20,TCS,MA90,3348.263712565104
2023-11-21,TCS,MA90,3351.0131456163194
2023-11-22,TCS,MA90,3354.1121609157985
2023-11-23,TCS,MA90,3356.1087158203127
2023-11-24,TCS,MA90,3355.6835639105902
2023-11-28,TCS,MA90,3355.645716688368
2023-11-29,TCS,MA90,3356.0231987847224
2023-11-30,TCS,MA90,3356.406209309896
2023-12-01,TCS,MA90,3357.024593098958
2023-12-04,TCS,MA90,3358.6744303385417
2023-12-05,TCS,MA90,3360.2462049696182
2023-12-06,TCS,MA90,3362.5531928168402
2023-12-07,TCS,MA90,3365.093576388889
2023-12-08,TCS,MA90,3367.6687472873264
2023-12-11,TCS,MA90,3370.8655870225693
2023-12-12,TCS,MA90,3373.6665066189234
2023-12-13,TCS,MA90,3375.2900689019098
2023-12-14,TCS,MA90,3377.831914605035
2023-12-15,TCS,MA90,3382.9033582899306
2023-12-18,TCS,MA90,3387.4859537760417
2023-12-19,TCS,MA90,3391.168351236979
2023-12-20,TCS,MA90,3394.60534125434
2023-12-21,TCS,MA90,3398.2099609375
2023-12-22,TCS,MA90,3402.428209092882
2023-12-26,TCS,MA90,3406.26721733941
2023-12-27,TCS,MA90,3410.263850911458
2023-12-28,TCS,MA90,3414.0464599609377
2023-12-29,TCS,MA90,3418.0027642144096
2024-01-01,TCS,MA90,3422.8892469618054
2024-01-02,TCS,MA90,3427.102587890625
2024-01-03,TCS,MA90,3430.538734266493
2024-01-04,TCS,MA90,3433.5322211371526
2024-01-05,TCS,MA90,3437.4062337239584
2024-01-08,TCS,MA90,3440.70634765625
2024-01-09,TCS,MA90,3444.1935763888887
2024-01-10,TCS,MA90,3447.924245876736
2024-01-11,TCS,MA90,3451.7384385850696
2024-01-12,TCS,MA90,3457.5097764756943
2024-01-15,TCS,MA90,3463.266623263889
2024-01-16,TCS,MA90,3468.141587999132
2024-01-17,TCS,MA90,3473.15123969184
2024-01-18,TCS,MA90,3478.349270290799
2024-01-19,TCS,MA90,3483.809391276042
2024-01-23,TCS,MA90,3488.495765516493
2024-01-24,TCS,MA90,3492.586968315972
2024-01-25,TCS,MA90,3495.2590928819445
2024-01-29,TCS,MA90,3497.9700222439237
2024-01-30,TCS,MA90,3500.760064019097
2024-01-31,TCS,MA90,3503.3049045138887
2024-02-01,TCS,MA90,3506.1785264756945
2024-02-02,TCS,MA90,3510.2666069878474
2024-02-05,TCS,MA90,3514.653830295139
2024-02-06,TCS,MA90,3520.6037841796874
2024-02-07,TCS,MA90,3526.2699517144097
2024-02-08,TCS,MA90,3532.3926025390624
2024-02-09,TCS,MA90,3538.4721733940974
2024-02-12,TCS,MA90,3544.976869032118
2024-02-13,TCS,MA90,3551.8808973524306
2024-02-14,TCS,MA90,3558.4092664930554
2024-02-15,TCS,MA90,3564.7138563368057
2024-02-16,TCS,MA90,3570.7344563802085
2024-02-19,TCS,MA90,3576.144924587674
2024-02-20,TCS,MA90,3580.5814643012154
2024-02-21,TCS,MA90,3584.6961778428818
2024-02-22,TCS,MA90,3590.0497748480902
2024-02-23,TCS,MA90,3595.749820963542
2024-02-26,TCS,MA90,3600.5928466796877
2024-02-27,TCS,MA90,3607.0579182942706
2024-02-28,TCS,MA90,3613.863449435764
2024-02-29,TCS,MA90,3620.624107530382
2024-03-01,TCS,MA90,3627.6206081814234
2024-03-04,TCS,MA90,3634.0495225694444
2024-03-05,TCS,MA90,3640.6472737630206
2024-03-06,TCS,MA90,3648.0262234157985
2024-03-07,TCS,MA90,3656.4603379991318
2024-03-11,TCS,MA90,3664.8899441189237
2024-03-12,TCS,MA90,3673.7778917100695
2024-03-13,TCS,MA90,3682.303691948785
2024-03-14,TCS,MA90,3691.8747612847224
2024-03-15,TCS,MA90,3701.2539849175346
2024-03-18,TCS,MA90,3710.0103271484377
2024-03-19,TCS,MA90,3716.55432671441
2024-03-20,TCS,MA90,3723.1348578559027
2024-03-21,TCS,MA90,3729.6177490234377
2024-03-22,TCS,MA90,3735.797395833333
2024-03-26,TCS,MA90,3741.7667941623263
2024-03-27,TCS,MA90,3747.3607177734375
2024-03-28,TCS,MA90,3752.552362738715
2024-04-01,TCS,MA90,3757.171831597222
2024-04-02,TCS,MA90,3761.3851535373265
2024-04-03,TCS,MA90,3766.1003716362848
2024-04-04,TCS,MA90,3771.52294921875
2024-04-05,TCS,MA90,3776.4699679904516
2024-04-08,TCS,MA90,3781.580894639757
2024-04-09,TCS,MA90,3786.962646484375
2024-04-10,TCS,MA90,3792.615755208333
2024-04-12,TCS,MA90,3797.979451497396
2024-04-15,TCS,MA90,3802.9740912543402
2024-04-16,TCS,MA90,3806.9690945095485
2024-04-18,TCS,MA90,3810.8386176215276
2024-04-19,TCS,MA90,3814.114097764757
2024-04-22,TCS,MA90,3817.022447374132
2024-04-23,TCS,MA90,3819.9234917534723
2024-04-24,TCS,MA90,3822.224907769097
2024-04-25,TCS,MA90,3824.580281575521
2024-04-26,TCS,MA90,3826.2866807725695
2024-04-29,TCS,MA90,3829.3694959852432
2024-04-30,TCS,MA90,3831.1206732855903
2024-05-02,TCS,MA90,3831.2418972439236
2024-05-03,TCS,MA90,3831.1672417534724
2024-05-06,TCS,MA90,3832.3968587239583
2024-05-07,TCS,MA90,3834.643128797743
2024-05-08,TCS,MA90,3836.7873426649307
2024-05-09,TCS,MA90,3838.356339518229
2024-05-10,TCS,MA90,3839.515115017361
2024-05-13,TCS,MA90,3841.0881293402776
2024-05-14,TCS,MA90,3842.27893608941
2024-05-15,TCS,MA90,3843.3148627387154
2024-05-16,TCS,MA90,3844.6888237847224
2024-05-17,TCS,MA90,3845.635422092014
2024-05-21,TCS,MA90,3847.41767578125
2024-05-22,TCS,MA90,3849.597846137153
2024-05-23,TCS,MA90,3851.6802137586806
2024-05-24,TCS,MA90,3853.926966688368
2024-05-27,TCS,MA90,3856.0218071831596
2024-05-28,TCS,MA90,3857.788831922743
2024-05-29,TCS,MA90,3858.9179389105902
2024-05-30,TCS,MA90,3857.721421983507
2024-05-31,TCS,MA90,3855.5882269965277
2024-06-03,TCS,MA90,3854.261433919271
2024-06-04,TCS,MA90,3852.8155436197917
2024-06-05,TCS,MA90,3851.5180962456598
2024-06-06,TCS,MA90,3850.6005072699654
2024-06-07,TCS,MA90,3851.292960611979
2024-06-10,TCS,MA90,3851.7792371961805
2024-06-11,TCS,MA90,3852.5343967013887
2024-06-12,TCS,MA90,3853.1673177083335
2024-06-13,TCS,MA90,3854.3118598090277
2024-06-14,TCS,MA90,3854.7873914930556
2024-06-18,TCS,MA90,3854.66491156684
2024-06-19,TCS,MA90,3853.1830078125
2024-06-20,TCS,MA90,3851.467890082465
2024-06-21,TCS,MA90,3848.248578559028
2024-06-24,TCS,MA90,3845.664298502604
2024-06-25,TCS,MA90,3842.767418077257
2024-06-26,TCS,MA90,3840.0644911024306
2024-06-27,TCS,MA90,3838.355517578125
2024-06-28,TCS,MA90,3836.008021375868
2024-07-01,TCS,MA90,3835.0019829644098
2024-07-02,TCS,MA90,3834.3896023220486
2024-07-03,TCS,MA90,3832.937331814236
2024-07-04,TCS,MA90,3832.357145182292
2024-07-05,TCS,MA90,3832.4686767578123
2024-07-08,TCS,MA90,3832.8010823567706
2024-07-09,TCS,MA90,3832.0152506510417
2024-07-10,TCS,MA90,3830.7760308159723
2024-07-11,TCS,MA90,3830.247705078125
2024-07-12,TCS,MA90,3831.4373914930557
2024-07-15,TCS,MA90,3832.3089111328127
2024-07-16,TCS,MA90,3833.5392768012152
2024-07-18,TCS,MA90,3836.271856011285
2024-07-19,TCS,MA90,3839.1177137586806
2024-07-22,TCS,MA90,3842.541384548611
2024-07-23,TCS,MA90,3845.564133029514
2024-07-24,TCS,MA90,3848.1501925998264
2024-07-25,TCS,MA90,3850.7649793836804
2024-07-26,TCS,MA90,3853.3373426649305
2024-07-29,TCS,MA90,3856.30390625
2024-07-30,TCS,MA90,3858.464425998264
2024-07-31,TCS,MA90,3860.717355685764
2024-08-01,TCS,MA90,3863.820822482639
2024-08-02,TCS,MA90,3867.5740261501737
2024-08-05,TCS,MA90,3869.99831000434
2024-08-06,TCS,MA90,3872.576820203993
2024-08-07,TCS,MA90,3876.146169704861
2024-08-08,TCS,MA90,3879.7721272786457
2024-08-09,TCS,MA90,3884.4079535590276
2024-08-12,TCS,MA90,3888.2992160373265
2024-08-13,TCS,MA90,3891.7670437282986
2024-08-14,TCS,MA90,3896.6651204427085
2024-08-16,TCS,MA90,3902.195694986979
2024-08-19,TCS,MA90,3907.928160264757
2024-08-20,TCS,MA90,3914.2845703125
2024-08-21,TCS,MA90,3921.0215115017363
2024-08-22,TCS,MA90,3927.499055989583
2024-08-23,TCS,MA90,3933.148206922743
2024-08-26,TCS,MA90,3939.037228732639
2024-08-27,TCS,MA90,3945.519680447049
2024-08-28,TCS,MA90,3952.8393825954863
2024-08-29,TCS,MA90,3960.338742404514
2024-08-30,TCS,MA90,3968.683664279514
2024-09-02,TCS,MA90,3976.2559326171877
2024-09-03,TCS,MA90,3983.62389594184
2024-09-04,TCS,MA90,3991.1025553385416
2024-09-05,TCS,MA90,3998.316351996528
2024-09-06,TCS,MA90,4005.6541883680557
2024-09-09,TCS,MA90,4012.3848578559027
2024-09-10,TCS,MA90,4020.2884521484375
2024-09-11,TCS,MA90,4027.4192925347224
2024-09-12,TCS,MA90,4035.1843424479166
2024-09-13,TCS,MA90,4042.162801106771
2024-09-16,TCS,MA90,4048.4126844618054
2024-09-17,TCS,MA90,4054.6011881510417
2024-09-18,TCS,MA90,4059.228662109375
2024-09-19,TCS,MA90,4064.0272922092013
2024-09-20,TCS,MA90,4068.119864908854
2024-09-23,TCS,MA90,4072.5374864366318
2024-09-24,TCS,MA90,4077.2107313368056
2024-09-25,TCS,MA90,4081.392569986979
2024-09-26,TCS,MA90,4086.4968234592016
2024-09-27,TCS,MA90,4091.929519314236
2024-09-30,TCS,MA90,4096.79450141059
2024-10-01,TCS,MA90,4101.2017198350695
2024-10-03,TCS,MA90,4105.485481770834
2024-10-04,TCS,MA90,4110.008943684896
2024-10-07,TCS,MA90,4114.835356987847
2024-10-08,TCS,MA90,4119.842719184027
2024-10-09,TCS,MA90,4125.582958984375
2024-10-10,TCS,MA90,4131.754104275174
2024-10-11,TCS,MA90,4136.723413085938
2024-10-14,TCS,MA90,4141.423220486111
2024-10-15,TCS,MA90,4145.563462999132
2024-10-16,TCS,MA90,4148.550157335069
2024-10-17,TCS,MA90,4150.997759331597
2024-10-18,TCS,MA90,4154.092854817708
2024-10-21,TCS,MA90,4156.7868435329865
2024-10-22,TCS,MA90,4158.999066840278
2024-10-23,TCS,MA90,4161.260243055555
2024-10-24,TCS,MA90,4163.822884114584
2024-10-25,TCS,MA90,4166.675908745659
2024-10-28,TCS,MA90,4170.039602322048
2024-10-29,TCS,MA90,4173.3899522569445
2024-10-30,TCS,MA90,4176.587131076389
2024-10-31,TCS,MA90,4178.445998806424
2024-11-01,TCS,MA90,4180.241389973959
2024-11-04,TCS,MA90,4181.62760687934
2024-11-05,TCS,MA90,4182.239360894097
2024-11-06,TCS,MA90,4185.020909288194
2024-11-07,TCS,MA90,4187.118657769097
2024-11-08,TCS,MA90,4188.746508789062
2024-11-11,TCS,MA90,4191.5087890625
2024-11-12,TCS,MA90,4193.649815538194
2024-11-13,TCS,MA90,4195.375368923611
2024-11-14,TCS,MA90,4197.254896375868
2024-11-18,TCS,MA90,4197.83427734375
2024-11-19,TCS,MA90,4199.46526421441
2024-11-21,TCS,MA90,4201.30231391059
2024-11-22,TCS,MA90,4202.18381890191
2024-11-25,TCS,MA90,4203.998033311632
2024-11-26,TCS,MA90,4206.123163519966
2024-11-27,TCS,MA90,4206.533547634549
2024-11-28,TCS,MA90,4206.018579101563
2024-11-29,TCS,MA90,4205.952156575521
2024-12-02,TCS,MA90,4205.785386827257
2024-12-03,TCS,MA90,4205.861813693577
2024-12-04,TCS,MA90,4206.326304796007
2024-12-05,TCS,MA90,4207.277612304688
2024-12-06,TCS,MA90,4208.099530707465
2024-12-09,TCS,MA90,4209.1663004557295
2024-12-10,TCS,MA90,4209.799997287327
2024-12-11,TCS,MA90,4210.249509006077
2024-12-12,TCS,MA90,4212.245933702257
2024-12-13,TCS,MA90,4215.848019748264
2024-12-16,TCS,MA90,4218.630946180556
2024-12-17,TCS,MA90,4220.145014105903
2024-12-18,TCS,MA90,4222.1757215711805
2024-12-19,TCS,MA90,4222.760899522569
2024-12-20,TCS,MA90,4222.595122612847
2024-12-23,TCS,MA90,4222.2837510850695
2024-12-24,TCS,MA90,4221.13076171875
2024-12-26,TCS,MA90,4218.5443739149305
2024-12-27,TCS,MA90,4215.103672960069
2024-12-30,TCS,MA90,4211.232986111111
2024-12-31,TCS,MA90,4206.353466796875
2025-01-01,TCS,MA90,4202.207912868924
2025-01-02,TCS,MA90,4199.171666124132
2025-01-03,TCS,MA90,4194.883772786458
2025-01-06,TCS,MA90,4190.6001193576385
2025-01-07,TCS,MA90,4185.488899739584
2025-01-08,TCS,MA90,4181.191951497396
2025-01-09,TCS,MA90,4175.675211588542
2025-01-10,TCS,MA90,4172.999093967014
2025-01-13,TCS,MA90,4170.6966796875
2025-01-14,TCS,MA90,4168.120187717014
2025-01-15,TCS,MA90,4165.760959201389
2025-01-16,TCS,MA90,4163.137326388889
2025-01-17,TCS,MA90,4159.802072482639
2025-01-20,TCS,MA90,4155.319612630208
2025-01-21,TCS,MA90,4150.68801812066
2025-01-22,TCS,MA90,4146.962871636285
2025-01-23,TCS,MA90,4143.06181640625
2025-01-24,TCS,MA90,4139.338628472222
2025-01-27,TCS,MA90,4134.741354709201
2025-01-28,TCS,MA90,4131.613582356771
2025-01-29,TCS,MA90,4129.685042317708
2025-01-30,TCS,MA90,4127.882134331598
2025-01-31,TCS,MA90,4126.393915473091
2025-02-01,TCS,MA90,4124.4443142361115
2025-02-03,TCS,MA90,4122.407628038194
2025-02-04,TCS,MA90,4120.598527018229
2025-02-05,TCS,MA90,4118.437405056424
2025-02-06,TCS,MA90,4116.623749457465
2025-02-07,TCS,MA90,4114.012613932292
2025-02-10,TCS,MA90,4112.086764865451
2025-02-11,TCS,MA90,4109.142282443577
2025-02-12,TCS,MA90,4105.825686306423
2025-02-13,TCS,MA90,4102.284152560764
2025-02-14,TCS,MA90,4099.017003038194
2025-02-17,TCS,MA90,4095.6958251953124
2025-02-18,TCS,MA90,4092.8852918836806
2025-02-19,TCS,MA90,4089.233894856771
2025-02-20,TCS,MA90,4085.747732204861
2025-02-21,TCS,MA90,4082.5726860894097
2025-02-24,TCS,MA90,4078.032421875
2025-02-25,TCS,MA90,4072.72336968316
2025-02-27,TCS,MA90,4067.7007568359377
2025-02-28,TCS,MA90,4061.963579644097
2025-03-03,TCS,MA90,4055.778257921007
2025-03-04,TCS,MA90,4050.221931966146
2025-03-05,TCS,MA90,4044.724576822917
2025-03-06,TCS,MA90,4039.461330837674
2025-03-07,TCS,MA90,4034.474270290799
2025-03-10,TCS,MA90,4029.147748480903
2025-03-11,TCS,MA90,4024.936100260417
2025-03-12,TCS,MA90,4019.7935492621527
2025-03-13,TCS,MA90,4014.9237765842013
2025-03-17,TCS,MA90,4009.828632269965
2025-03-18,TCS,MA90,4002.8906277126734
2025-03-19,TCS,MA90,3995.8228542751735
2025-03-20,TCS,MA90,3989.522740342882
2025-03-21,TCS,MA90,3982.8206136067706
2025-03-24,TCS,MA90,3976.690855577257
2025-03-25,TCS,MA90,3971.392396375868
2025-03-26,TCS,MA90,3965.9017415364583
2025-03-27,TCS,MA90,3961.964176432292
2025-03-28,TCS,MA90,3957.312594943576
2025-04-01,TCS,MA90,3951.6888644748265
2025-04-02,TCS,MA90,3944.1093071831597
2025-04-03,TCS,MA90,3934.212367078993
2025-04-04,TCS,MA90,3922.7649495442706
2025-04-07,TCS,MA90,3911.2599365234373
2025-04-08,TCS,MA90,3900.9221299913193
2025-04-09,TCS,MA90,3889.791433376736
2025-04-11,TCS,MA90,3878.4314968532985
2025-04-15,TCS,MA90,3866.9690619574653
2025-04-16,TCS,MA90,3855.2220540364583
2025-04-17,TCS,MA90,3842.5498833550346
2025-04-21,TCS,MA90,3830.3299913194446
2025-04-22,TCS,MA90,3817.9582546657984
2025-04-23,TCS,MA90,3806.8833685980903
2025-04-24,TCS,MA90,3795.739192708333
2025-04-25,TCS,MA90,3784.8031846788194
2025-04-28,TCS,MA90,3773.6102918836805
2025-04-29,TCS,MA90,3763.378453233507
2025-04-30,TCS,MA90,3753.8896213107637
2025-05-02,TCS,MA90,3743.939751519097
2025-05-05,TCS,MA90,3735.077267795139
2025-05-06,TCS,MA90,3727.389860026042
2025-05-07,TCS,MA90,3719.6703070746526
2025-05-08,TCS,MA90,3711.7603217230903
2025-05-09,TCS,MA90,3703.86982421875
2025-05-12,TCS,MA90,3698.0026340060763
2025-05-13,TCS,MA90,3691.044826931424
2025-05-14,TCS,MA90,3685.157695855035
2025-05-15,TCS,MA90,3679.4197509765627
2025-05-16,TCS,MA90,3672.7845241970485
2025-05-19,TCS,MA90,3666.513373480903
2025-05-20,TCS,MA90,3660.0708685980903
2025-05-21,TCS,MA90,3654.6605577256946
2025-05-22,TCS,MA90,3647.8375325520833
2025-05-23,TCS,MA90,3642.188764105903
2025-05-26,TCS,MA90,3634.3057237413195
2025-05-27,TCS,MA90,3625.7203369140625
2025-05-28,TCS,MA90,3617.7596110026043
2025-05-29,TCS,MA90,3609.622056749132
2025-05-30,TCS,MA90,3601.5777696397568
2025-06-02,TCS,MA90,3594.1744791666665
2025-06-03,TCS,MA90,3586.7920383029514
2025-06-04,TCS,MA90,3579.9331570095487
2025-06-05,TCS,MA90,3571.6404052734374
2025-06-06,TCS,MA90,3563.6150987413193
2025-06-09,TCS,MA90,3555.931534830729
2025-06-10,TCS,MA90,3549.6590901692707
2025-06-11,TCS,MA90,3543.7590576171874
2025-06-12,TCS,MA90,3536.7884847005207
2025-06-13,TCS,MA90,3529.9425157335068
2025-06-16,TCS,MA90,3523.5213134765627
2025-06-17,TCS,MA90,3517.7413140190974
2025-06-18,TCS,MA90,3511.3031087239583
2025-06-19,TCS,MA90,3504.1400146484375
2025-06-20,TCS,MA90,3497.2815402560764
2025-06-23,TCS,MA90,3490.0485243055555
2025-06-24,TCS,MA90,3483.3656412760415
2025-06-25,TCS,MA90,3477.202286783854
2025-06-26,TCS,MA90,3471.8113471137153
2025-06-27,TCS,MA90,3466.559738498264
2025-06-30,TCS,MA90,3461.9786024305554
2025-07-01,TCS,MA90,3456.7686848958333
2025-07-02,TCS,MA90,3451.8210205078126
2025-07-03,TCS,MA90,3446.9677490234376
2025-07-04,TCS,MA90,3443.30283203125
2025-07-07,TCS,MA90,3439.5998074001736
2025-07-08,TCS,MA90,3435.7634331597224
2025-07-09,TCS,MA90,3432.8907579210068
2025-07-10,TCS,MA90,3430.503597005208
2025-07-11,TCS,MA90,3427.0184977213544
2025-07-14,TCS,MA90,3424.4731065538194
2025-07-15,TCS,MA90,3422.147930230035
2025-07-16,TCS,MA90,3419.3035780164932
2025-07-17,TCS,MA90,3416.029031032986
2025-07-18,TCS,MA90,3411.9412977430557
2025-07-21,TCS,MA90,3407.395977105035
2025-07-22,TCS,MA90,3403.1027452256944
2025-07-23,TCS,MA90,3399.1836832682293
2025-07-24,TCS,MA90,3395.6775065104166
2025-07-25,TCS,MA90,3391.982541232639
2025-07-28,TCS,MA90,3387.8063286675347
2025-07-29,TCS,MA90,3383.3712266710068
2025-07-30,TCS,MA90,3378.9160400390624
2025-07-31,TCS,MA90,3373.5492268880207
2025-08-01,TCS,MA90,3367.6427652994794
2025-08-04,TCS,MA90,3361.9715087890627
2025-08-05,TCS,MA90,3355.867475043403
2025-08-06,TCS,MA90,3349.653255208333
2025-08-07,TCS,MA90,3343.4333387586807
2025-08-08,TCS,MA90,3337.5901123046874
2025-08-11,TCS,MA90,3332.4032958984376
2025-08-12,TCS,MA90,3327.2316650390626
2025-08-13,TCS,MA90,3323.6143391927085
2025-08-14,TCS,MA90,3320.981328667535
2025-08-18,TCS,MA90,3318.50322265625
2025-08-19,TCS,MA90,3315.873225911458
2025-08-20,TCS,MA90,3314.667523871528
2025-08-21,TCS,MA90,3313.67200249566
2025-08-22,TCS,MA90,3311.9531819661456
2025-08-25,TCS,MA90,3310.915597873264
2025-08-26,TCS,MA90,3309.786962890625
2025-08-27,TCS,MA90,3308.4091688368057
2025-08-28,TCS,MA90,3306.404850260417
2025-08-29,TCS,MA90,3303.218296983507
2025-09-01,TCS,MA90,3300.466872829861
2025-09-02,TCS,MA90,3297.1939398871527
2025-09-03,TCS,MA90,3293.81484375
2025-09-04,TCS,MA90,3290.097444661458
2025-09-05,TCS,MA90,3286.0597276475696
2025-09-08,TCS,MA90,3281.945610894097
2025-09-09,TCS,MA90,3277.913530815972
2025-09-10,TCS,MA90,3274.492220052083
2025-09-11,TCS,MA90,3271.392228190104
2025-09-12,TCS,MA90,3268.352750651042
2025-09-15,TCS,MA90,3265.1687744140627
2025-09-16,TCS,MA90,3260.383585611979
2025-09-17,TCS,MA90,3257.056374782986
2025-09-18,TCS,MA90,3253.40260687934
2025-09-19,TCS,MA90,3249.3230550130206
2025-09-22,TCS,MA90,3244.3876573350694
2025-09-23,TCS,MA90,3239.792068142361
2025-09-24,TCS,MA90,3235.121487087674
2020-01-01,INFYS,daily_return,
2020-01-02,INFYS,daily_return,-0.0029175877571105957
2020-01-03,INFYS,daily_return,0.015380501747131348
2020-01-06,INFYS,daily_return,-0.009584605693817139
2020-01-07,INFYS,daily_return,-0.014820456504821777
2020-01-08,INFYS,daily_return,-0.013325929641723633
2020-01-09,INFYS,daily_return,0.013018608093261719
2020-01-10,INFYS,daily_return,0.014569520950317383
2020-01-13,INFYS,daily_return,0.047957777976989746
2020-01-14,INFYS,daily_return,0.002714872360229492
2020-01-15,INFYS,daily_return,-0.01044309139251709
2020-01-16,INFYS,daily_return,-0.0007164478302001953
2020-01-17,INFYS,daily_return,0.0011081695556640625
2020-01-20,INFYS,daily_return,0.0007814168930053711
2020-01-21,INFYS,daily_return,-0.007742881774902344
2020-01-22,INFYS,daily_return,0.01009821891784668
2020-01-23,INFYS,daily_return,0.018372058868408203
2020-01-24,INFYS,daily_return,-0.0020400285720825195
2020-01-27,INFYS,daily_return,-0.005940496921539307
2020-01-28,INFYS,daily_return,-0.0001284480094909668
2020-01-29,INFYS,daily_return,0.015038371086120605
2020-01-30,INFYS,daily_return,-0.011396706104278564
2020-01-31,INFYS,daily_return,-0.006084084510803223
2020-02-03,INFYS,daily_return,-0.011018991470336914
2020-02-04,INFYS,daily_return,0.026648521423339844
2020-02-05,INFYS,daily_return,-0.004188597202301025
2020-02-06,INFYS,daily_return,-0.01682490110397339
2020-02-07,INFYS,daily_return,0.007713794708251953
2020-02-10,INFYS,daily_return,-0.005274534225463867
2020-02-11,INFYS,daily_return,0.0004525184631347656
2020-02-12,INFYS,daily_return,0.00969552993774414
2020-02-13,INFYS,daily_return,0.014339685440063477
2020-02-14,INFYS,daily_return,-0.007320880889892578
2020-02-17,INFYS,daily_return,0.0038143396377563477
2020-02-18,INFYS,daily_return,0.010386943817138672
2020-02-19,INFYS,daily_return,0.0035102367401123047
2020-02-20,INFYS,daily_return,-0.004309952259063721
2020-02-24,INFYS,daily_return,-0.001443028450012207
2020-02-25,INFYS,daily_return,0.0032042264938354492
2020-02-26,INFYS,daily_return,-0.019601762294769287
2020-02-27,INFYS,daily_return,-0.006259918212890625
2020-02-28,INFYS,daily_return,-0.05933040380477905
2020-03-02,INFYS,daily_return,0.012778759002685547
2020-03-03,INFYS,daily_return,0.00802910327911377
2020-03-04,INFYS,daily_return,0.015729665756225586
2020-03-05,INFYS,daily_return,-0.00546950101852417
2020-03-06,INFYS,daily_return,-0.020739614963531494
2020-03-09,INFYS,daily_return,-0.04668772220611572
2020-03-11,INFYS,daily_return,-0.026190519332885742
2020-03-12,INFYS,daily_return,-0.07988357543945312
2020-03-13,INFYS,daily_return,0.01766490936279297
2020-03-16,INFYS,daily_return,-0.09216171503067017
2020-03-17,INFYS,daily_return,-0.048358142375946045
2020-03-18,INFYS,daily_return,-0.03721034526824951
2020-03-19,INFYS,daily_return,0.02105534076690674
2020-03-20,INFYS,daily_return,0.07267892360687256
2020-03-23,INFYS,daily_return,-0.10039293766021729
2020-03-24,INFYS,daily_return,0.12033414840698242
2020-03-25,INFYS,daily_return,0.02780628204345703
2020-03-26,INFYS,daily_return,0.06070590019226074
2020-03-27,INFYS,daily_return,0.015085697174072266
2020-03-30,INFYS,daily_return,-0.03983485698699951
2020-03-31,INFYS,daily_return,0.02361595630645752
2020-04-01,INFYS,daily_return,-0.06032741069793701
2020-04-03,INFYS,daily_return,-0.028367698192596436
2020-04-07,INFYS,daily_return,0.09100222587585449
2020-04-08,INFYS,daily_return,-0.01158064603805542
2020-04-09,INFYS,daily_return,0.00736236572265625
2020-04-13,INFYS,daily_return,0.001807570457458496
2020-04-15,INFYS,daily_return,0.002588510513305664
2020-04-16,INFYS,daily_return,-0.023785293102264404
2020-04-17,INFYS,daily_return,0.007854223251342773
2020-04-20,INFYS,daily_return,0.03904604911804199
2020-04-21,INFYS,daily_return,-0.030767083168029785
2020-04-22,INFYS,daily_return,0.013660907745361328
2020-04-23,INFYS,daily_return,0.05834698677062988
2020-04-24,INFYS,daily_return,-0.031355977058410645
2020-04-27,INFYS,daily_return,0.010030508041381836
2020-04-28,INFYS,daily_return,-0.005868375301361084
2020-04-29,INFYS,daily_return,0.02398991584777832
2020-04-30,INFYS,daily_return,0.05757129192352295
2020-05-04,INFYS,daily_return,-0.058420538902282715
2020-05-05,INFYS,daily_return,0.0
2020-05-06,INFYS,daily_return,-0.011577785015106201
2020-05-07,INFYS,daily_return,-0.00142669677734375
2020-05-08,INFYS,daily_return,0.013910889625549316
2020-05-11,INFYS,daily_return,0.012904047966003418
2020-05-12,INFYS,daily_return,0.006955742835998535
2020-05-13,INFYS,daily_return,0.009452581405639648
2020-05-14,INFYS,daily_return,-0.05186200141906738
2020-05-15,INFYS,daily_return,-0.008888721466064453
2020-05-18,INFYS,daily_return,0.017783164978027344
2020-05-19,INFYS,daily_return,0.007079362869262695
2020-05-20,INFYS,daily_return,0.0014208555221557617
2020-05-21,INFYS,daily_return,0.003957867622375488
2020-05-22,INFYS,daily_return,0.029976487159729004
2020-05-26,INFYS,daily_return,-0.017043471336364746
2020-05-27,INFYS,daily_return,0.036588072776794434
2020-05-28,INFYS,daily_return,0.002764105796813965
2020-05-29,INFYS,daily_return,-0.009886622428894043
2020-06-01,INFYS,daily_return,0.012373089790344238
2020-06-02,INFYS,daily_return,0.01222217082977295
2020-06-03,INFYS,daily_return,-0.009249985218048096
2020-06-04,INFYS,daily_return,0.008837461471557617
2020-06-05,INFYS,daily_return,-0.005934298038482666
2020-06-08,INFYS,daily_return,0.0245896577835083
2020-06-09,INFYS,daily_return,-0.004508554935455322
2020-06-10,INFYS,daily_return,-0.0024389028549194336
2020-06-11,INFYS,daily_return,-0.016623258590698242
2020-06-12,INFYS,daily_return,-0.016904830932617188
2020-06-15,INFYS,daily_return,-0.006502389907836914
2020-06-16,INFYS,daily_return,0.01985323429107666
2020-06-17,INFYS,daily_return,0.0034940242767333984
2020-06-18,INFYS,daily_return,0.014566898345947266
2020-06-19,INFYS,daily_return,-0.011696279048919678
2020-06-22,INFYS,daily_return,-0.0026221871376037598
2020-06-23,INFYS,daily_return,0.024087190628051758
2020-06-24,INFYS,daily_return,-0.009019672870635986
2020-06-25,INFYS,daily_return,-0.01911371946334839
